Date,Open,High,Low,Close,Volume
2020-04-15,92.45024260403702,92.52055258773775,92.28091055235494,92.4047634987831,540523
2020-04-16,92.63113432019396,94.24998046419734,90.76598526794015,92.57177007385083,803700
2020-04-17,91.81732606024529,92.46037393625168,90.69703682595946,92.20359545889069,202951
2020-04-20,91.30442469291815,93.36043583761898,90.80165824453819,92.37676978174741,994738
2020-04-21,88.53783829345006,90.44575695028385,88.02532099570512,89.70818414985783,405745
2020-04-22,89.33763653618414,90.07924419062672,89.30552944346954,89.45779284410183,831316
2020-04-23,90.03436337066569,91.60265520903071,89.28930997217469,89.98325651373884,172178
2020-04-24,92.011244564935,92.086504139846,91.91555885355147,92.04632886871342,316383
2020-04-27,92.36526667456293,92.59233976514825,90.9939661113918,91.37920824585841,259826
2020-04-28,91.34552774207022,92.06318925715827,89.90851902206282,90.32285847442783,169893
2020-04-29,89.65283605434905,90.69527698249286,88.84895367404249,89.69044233931085,448943
2020-04-30,92.57770371385573,92.6805216335629,90.48730127096215,90.9759552656081,613223
2020-05-01,91.48831106089568,91.5670162462166,91.2866819991001,91.47141420378493,934799
2020-05-04,91.47893265362534,91.55327935046974,90.48867116240451,90.7928108979889,375345
2020-05-05,91.66419371622472,92.01658062665629,91.27064934105296,91.5402822742461,375375
2020-05-06,90.74375722194739,93.06013630580696,89.93452242750128,91.71952526654948,356682
2020-05-07,91.86574599044134,94.93579236507301,91.69452032917839,93.10845131750163,338886
2020-05-08,92.03385311223069,92.65210247057709,90.39501898433844,92.17916791654329,535711
2020-05-11,91.20953018640641,92.97381280510352,90.96597322593966,91.7731001803728,514384
2020-05-12,91.0357125219763,91.64218776943197,90.77234609847643,91.2805385971693,525840
2020-05-13,89.21415992507877,90.35334553844781,87.91673649618923,89.34317751269802,241707
2020-05-14,90.00080645553912,90.61887760818901,89.19992744776057,89.78578674193987,634252
2020-05-15,91.02038674386458,91.93631200675989,89.6431554445263,90.18314211125865,521001
2020-05-18,90.06790648150643,91.3333770838623,89.81556156021205,90.2351658957848,850406
2020-05-19,90.05724970953928,90.59202814921078,89.72984744731349,89.96317409720818,838157
2020-05-20,88.06846902197178,88.31846168385759,87.66540815228979,88.11738523923474,840150
2020-05-21,87.84515305792942,87.87194107645588,86.98436616579004,87.60693565260306,832288
2020-05-22,87.16708775598354,87.59427716423178,86.02585482461346,87.2013184968038,112336
2020-05-25,86.59214044792476,86.63397594078499,86.09343945878791,86.2013028770602,963907
2020-05-26,87.06551293172978,87.49968896355146,85.6737930466116,86.03601661779578,520628
2020-05-27,86.60540760955423,87.57439829569797,85.2010675121113,86.60233422597642,182212
2020-05-28,89.09964655482163,90.06512032130735,88.87019248601375,89.13210168265935,961811
2020-05-29,89.34310454081138,89.61573981302968,88.79778740934144,89.4105089481251,145591
2020-06-01,90.17962779599412,91.34631860069435,88.248529157395,89.80148221323009,948182
2020-06-02,90.41721562190672,91.04351530296174,89.4680408126551,89.74611972309545,977080
2020-06-03,87.22768748583086,87.3615868377548,87.09914927767393,87.24351432374107,982566
2020-06-04,87.50689845646733,88.48764585629898,86.40689664429699,87.25243908227229,528670
2020-06-05,87.3409117849798,88.32481257741868,86.84650178905274,87.37497976260833,722825
2020-06-08,90.2947656261879,90.85735718061687,89.68696731215643,90.70909254161009,949104
2020-06-09,89.48946160601125,91.32243137004633,89.0381977679723,90.4929716309999,389372
2020-06-10,91.60995921357927,91.83033020021081,90.6992109651318,90.94868044558378,114429
2020-06-11,90.14279116392031,91.24833323934368,89.8905454908843,90.94679996048825,184294
2020-06-12,88.727607034468,91.10219214319105,88.50711276798835,89.41107439564571,477721
2020-06-15,91.52953006101461,92.54948959807396,90.74026148661851,91.00249205821699,284087
2020-06-16,92.49917525438666,93.31282946434912,90.93158297544028,92.08074792041457,974506
2020-06-17,93.31685253825881,94.08840278985123,92.71622897102547,93.22643940772953,431080
2020-06-18,91.56982349422435,92.76710824616467,91.11167569572291,92.00938238281039,311979
2020-06-19,94.62779626152228,95.23694207249846,93.85825017019137,94.0129434375661,943810
2020-06-22,91.89856537587778,93.10745631515908,91.25616188511788,92.1027409120954,137310
2020-06-23,93.0333152375137,93.07933989193552,92.39375861954035,92.9635573029938,726115
2020-06-24,96.90352901521295,97.10202901351941,94.53593300753877,96.11682645057307,299899
2020-06-25,95.46057220266282,96.27471751788865,94.63866604833527,94.74663690349612,528472
2020-06-26,93.74637070951422,94.85550718844192,93.20529134912768,93.99220778844524,307500
2020-06-29,94.02504121001652,94.27775308946872,93.31638739483908,94.17988779658161,199862
2020-06-30,92.26580632315779,94.98867909841597,92.1620317799068,93.51805494143105,401033
2020-07-01,91.03694443046379,91.78177559980875,90.36367351155525,91.41362772346541,413572
2020-07-02,90.90190044310533,92.02700784375297,90.33174332646497,91.5534552232187,472646
2020-07-03,90.31325644854769,90.4481871792601,88.75017882811245,90.15121761304957,530423
2020-07-06,89.29889426211555,91.43926039055984,89.2728912745332,90.83933008502166,674543
2020-07-07,90.13830760376244,90.99664314021923,89.0772243361264,89.63993994968399,467968
2020-07-08,92.24436892717289,92.7478138351397,90.8065326605271,91.79428080645556,322603
2020-07-09,90.16249062895245,91.13942244408356,89.24240120554717,90.76749125887193,891841
2020-07-10,88.87504217683059,91.96191627679133,88.5867967413418,90.37523429707119,142438
2020-07-13,93.05155929535192,93.14074409758895,89.90220728228142,91.530571500289,341482
2020-07-14,90.39001777027471,91.46640903270135,89.23318380855432,89.90109004507414,865598
2020-07-15,90.38228594295707,90.68450650463708,89.90117372494763,90.25346280499912,885372
2020-07-16,91.59514056563877,92.91763110733383,91.18523984564656,92.08656944326472,894301
2020-07-17,90.10527883797683,91.70942197569545,88.60363845105869,89.93766851205933,594476
2020-07-20,90.32266026279017,91.62540936347584,89.34328982020908,90.23220165462997,812222
2020-07-21,89.82340859447271,90.6791823711242,89.7541256958808,90.62993873669807,581153
2020-07-22,90.3828205379037,91.86454851549034,90.20683733265422,91.74490473522049,912390
2020-07-23,90.69768815167181,90.93941685991349,89.45210709743715,90.10338114649866,307374
2020-07-24,87.61057296636895,89.98760031579555,86.86067353532236,88.38045441661922,851690
2020-07-27,88.72313047808092,90.07983875528765,88.39457421660055,89.11966033023104,781505
2020-07-28,89.72146998804016,90.45402839767432,88.97437710805363,89.56232349993668,437766
2020-07-29,89.90143792214474,90.13417377039887,89.12776096512043,89.94443831640385,601955
2020-07-30,89.23795111107303,91.64651321500236,89.07889617436123,90.45828912293551,650730
2020-07-31,90.33913017690077,91.05801547600038,89.35929441655826,89.58505238188665,181948
2020-08-03,89.71302292434946,90.62697333586702,89.58932432642023,89.94265363643457,354657
2020-08-04,88.77802108776373,91.78616009158729,88.66419080700247,90.38410050189734,387740
2020-08-05,89.25907814794961,91.19125001499705,89.15149331831738,89.46550225000425,700079
2020-08-06,92.19031412837334,92.42585600929517,91.00552487122108,92.05071902776626,666694
2020-08-07,91.92030496307903,93.72447956392563,91.67899394430717,92.75366474071127,140524
2020-08-10,90.32777806809739,91.67997613497046,90.26383747542177,91.15648638762035,254404
2020-08-11,92.07666154582624,93.56521152243528,90.91701782426483,92.10469916746119,210160
2020-08-12,91.63358019672935,91.86236215447059,90.39587251080506,90.81329897404676,246836
2020-08-13,91.4944172573629,93.1046186692885,90.92156593305816,91.9377767367721,782923
2020-08-14,93.82331192427232,95.08994475342784,92.89962750366095,93.5963083588813,580891
2020-08-17,91.35147704681548,93.2299407547142,91.27336561196567,92.49741584526808,267442
2020-08-18,94.51628374635038,95.60906984839157,93.62550934098975,93.8907008903803,891494
2020-08-19,94.64728935297174,95.52874693360327,93.44189826423366,94.52109746336805,668933
2020-08-20,95.7621515507103,96.04415969826677,95.3869404407086,95.74170242537566,484903
2020-08-21,98.64345308306143,99.92579664121493,98.00489365854439,98.55412210787945,369388
2020-08-24,98.43879954764543,99.799754993367,97.811411063065,98.24113705243097,860769
2020-08-25,96.93341108656536,97.80094566801952,96.82987166176304,97.18525438471679,881608
2020-08-26,95.54515604129487,97.5899553618881,94.36065356553118,95.94511216276135,185501
2020-08-27,94.50861850641382,96.54408359510292,94.28372486281025,94.825572536439,217450
2020-08-28,94.75552792473401,95.28814541641482,93.00619067049698,94.76333754829442,819831
2020-08-31,97.04611720803315,97.17168340858976,93.44852296498927,95.29714758972955,865893
2020-09-01,95.96998649760494,96.01078408497955,94.64748093889371,95.74134586350159,379100
2020-09-02,97.28671320927916,97.37701170205155,96.70778151967862,96.9851612585163,592134
2020-09-03,96.9771982544667,97.4101820919713,96.32557457037987,97.05259212832182,300658
2020-09-04,100.01146586115193,101.01589295207731,97.65811324687155,99.24147578885272,640997
2020-09-07,98.74739326919139,100.19188006613417,98.17103714049281,98.89771924327813,836618
2020-09-08,103.19951690804164,103.38151584490937,102.88860046973055,103.06797423801646,480572
2020-09-09,103.87856406113022,105.0085360352991,102.9327189343742,104.09185441211821,377354
2020-09-10,102.52317754227492,104.07868703595703,101.07567243115881,102.81346855293312,988513
2020-09-11,100.96346450622353,101.39470430635521,99.61436545558342,101.22573004763905,269746
2020-09-14,102.26294330136065,103.81230035511872,101.65466679654654,102.0119598914875,618467
2020-09-15,101.30800339892839,103.35631639917086,100.35275045110741,101.72144218772551,200025
2020-09-16,103.79503575549371,103.90754941349982,102.41449829549653,102.8681556332745,510949
2020-09-17,103.33858473345764,105.65769048876672,103.20042681620494,103.65278318155531,251152
2020-09-18,103.08024609925594,104.45692281082954,101.78046769858747,103.59139396706647,595416
2020-09-21,104.1290482960198,104.34924175844412,101.82406419426651,102.33506194917565,284484
2020-09-22,100.69671276759534,101.4229711741964,99.55903520001118,100.08598258680365,290043
2020-09-23,100.15689105508983,100.73018004814769,99.46629571383606,99.46759553799554,946278
2020-09-24,99.57059244762583,101.13856445512332,99.0486479705209,100.80398615576576,165480
2020-09-25,100.73812707374287,102.96345376288801,99.57492988097138,101.1788058148828,867128
2020-09-28,99.89474634026605,100.20485853061679,98.10882020809792,99.35539043362279,415104
2020-09-29,99.18529721254572,99.98701763991336,98.16815782477575,99.66364219778471,334622
2020-09-30,100.15649672913995,100.3167638139471,99.98649177556834,100.2914752783877,534368
2020-10-01,98.31320608823302,100.1286390468923,98.11243285300843,99.02009779617555,520466
2020-10-02,98.62878383719344,100.34572411859368,98.60081617974987,99.29832612507806,972197
2020-10-05,100.80662107352975,100.86534459921792,99.24827642331317,99.43476936852413,741553
2020-10-06,97.85747223994281,99.53464718147808,96.8426123445767,97.79341959494707,934569
2020-10-07,97.74432043363737,98.52506401578276,96.55739948963553,98.36884134125874,837371
2020-10-08,99.29196850611166,100.70141120791538,99.16988259026743,99.24939946044135,218922
2020-10-09,100.99738876434789,101.30369325303356,100.33708455189797,100.92540074179661,616576
2020-10-12,104.19795837580664,104.34540308245025,102.15887616356251,102.58468660151546,745568
2020-10-13,101.28166173421023,102.18369985776985,100.05792974365254,100.53677969675468,539628
2020-10-14,97.74251381115641,100.25471063612346,97.37996424304589,99.18197082750994,406020
2020-10-15,100.43592519141527,101.42166158501006,99.06501055384257,100.00115951699158,980979
2020-10-16,101.09130090544517,101.45911321571792,99.88492993650243,100.82522479917,829024
2020-10-19,101.12943462003005,102.61596457348878,100.11163275656293,101.6580048028357,936659
2020-10-20,109.27786086054586,109.53065228959413,107.42690152995341,107.75986270380098,787810
2020-10-21,109.01658934009774,109.73978706420398,107.68125409229874,108.74096821999673,184433
2020-10-22,111.28063096746874,111.45629970230046,109.71270815123441,110.66438917271452,173704
2020-10-23,112.50289385098424,113.42568287215529,110.97468144042651,112.31552823073288,631149
2020-10-26,111.75116356295432,115.35476325944332,111.20655351863263,113.47505074052107,338366
2020-10-27,112.03040487647053,113.75371820617812,111.25727805410254,112.99617367144243,424058
2020-10-28,113.7009990962052,114.7444753094563,113.43719692157015,114.34709264967135,163888
2020-10-29,114.37862086021188,114.69609255891812,111.2140315350875,113.08572019338033,965718
2020-10-30,114.06504572726189,114.60351072356899,112.35616035826997,112.74107725379159,685581
2020-11-02,112.10960018967879,112.20461355806987,111.91100141504376,111.97922741618629,313596
2020-11-03,112.01424492374042,112.71105490777879,111.71423600819278,112.17290737514145,168515
2020-11-04,115.60925818523563,116.52394535191343,115.40294368987851,116.19401942917966,516740
2020-11-05,113.35511866952949,113.82783921877473,111.88687161049522,113.04120489084137,369209
2020-11-06,114.0167553632586,115.29718339266574,112.86217839568484,114.26796955374449,793044
2020-11-09,110.39658932800303,113.26396272643224,109.56035293093761,111.5926917938746,713008
2020-11-10,111.31778270409914,112.30467228458936,109.73047782303084,110.86093567415045,264437
2020-11-11,111.7147494291749,114.14310138002763,111.61268811468125,112.74299445917238,945308
2020-11-12,113.0912833460108,113.70391407133849,112.79473674712416,112.90819369682426,288929
2020-11-13,111.98837071825159,113.02372866772805,111.07552737626517,111.15313794883328,236694
2020-11-16,109.14197480862413,111.05892477010332,108.80909352567056,110.02188670337858,970229
2020-11-17,113.33402167899679,113.38239343336946,110.2302195885876,111.20477063223224,341540
2020-11-18,108.87916760455215,111.44384947830717,108.20112179106884,110.04812639456144,715429
2020-11-19,110.18889357524759,110.74018403570021,110.10625953197602,110.46123684523701,346476
2020-11-20,110.85246846476501,112.08765099634758,110.53682034339673,110.59205369134895,464534
2020-11-23,109.89182219975214,110.28360410100242,108.58712958975762,109.57116359579211,459000
2020-11-24,113.56106196335898,114.76270750773386,112.67104975031917,113.20874272701013,952633
2020-11-25,114.38825518674857,114.50677992698972,114.23404847850156,114.34751408358377,525910
2020-11-26,109.41527137789227,111.36984149308253,109.37332627627674,110.9816688182202,976198
2020-11-27,111.17381733919747,113.25385397099274,111.09964510914378,111.34815861032462,122995
2020-11-30,109.78317099050696,110.80460777138856,108.96143946840606,110.30343406560463,978752
2020-12-01,113.19174408303533,113.65002827905504,111.15045204888408,111.77875989975992,704429
2020-12-02,111.01549146737312,111.13033805534127,110.12959331988782,110.51306492543162,763779
2020-12-03,109.73562241764712,111.79740870611977,109.53987983826758,110.37820567229066,541168
2020-12-04,111.28139357239748,112.8179024755006,109.48950972765884,111.27309679635253,789197
2020-12-07,113.76322875904144,113.94031147171795,111.89949007689802,112.78392714513161,170799
2020-12-08,110.07095903554016,111.50361803468947,109.1627761694881,110.82688540709285,804237
2020-12-09,110.6694007485367,110.79656189245154,110.05046065594162,110.32735207288727,599471
2020-12-10,108.14123383092877,109.67168946425578,107.90504054797218,109.5989391032645,932119
2020-12-11,109.16859029719717,109.2444773520637,108.06985533489647,108.58440059622163,855027
2020-12-14,112.27342832910621,113.01134786147009,110.04276880958413,111.55408826968211,137276
2020-12-15,114.19902092712361,114.39718604074604,111.01931060339479,112.28994216481507,658811
2020-12-16,110.87843792468068,112.16209109815702,108.19263661059153,110.24123788661606,297127
2020-12-17,111.89659905823936,113.53873714755024,110.95917661952417,111.8254267366704,416759
2020-12-18,117.19936464858826,117.32140468779548,115.34724820195744,115.50008990713945,589858
2020-12-21,117.758978489519,118.92229787308052,117.31646403565009,117.36142633777985,603256
2020-12-22,113.70521994181728,115.37180174754022,112.87627429355157,114.77431682244026,110514
2020-12-23,115.09226845435533,116.06907535114773,112.8042545621789,114.00065872922092,147456
2020-12-24,117.01635739651944,117.80531163380762,114.4435347584105,116.24591382324223,107233
2020-12-25,116.2367244218802,116.36587373513663,114.53647307490469,115.07600832085562,363246
2020-12-28,115.31919073774567,116.15987473257279,115.10267334715442,115.90259538173511,166133
2020-12-29,118.13860372455167,118.36475845981606,117.24519145209004,117.31582466397103,933147
2020-12-30,115.95895879939381,116.81958486431034,113.52789209738793,115.75382029241368,578409
2020-12-31,114.38902872439787,117.70909643055741,114.16279393003609,115.70835182445205,996977
2021-01-01,109.47807532277389,111.47801964944709,108.21427967952883,110.27241525870748,728373
2021-01-04,108.46520564119626,109.47182476508151,108.06835203249507,108.64525050636851,733389
2021-01-05,108.01165586068188,110.40408092446557,106.9642647845344,108.28855500245864,499472
2021-01-06,106.54059336882828,106.56921559255612,104.89079997239739,106.33374887723015,208684
2021-01-07,109.36897657830139,109.94545186439673,108.33168132510596,109.02409268416018,426944
2021-01-08,106.31669831177187,106.85330488489514,104.95262739010964,106.76357079723728,622116
2021-01-11,107.60079256267285,107.68451154850375,104.10407842637774,106.11422450878302,719225
2021-01-12,105.94001951142134,108.32892558492175,104.4931630438417,106.37570477929121,665836
2021-01-13,108.92471211924045,109.36396327177697,107.14731245457084,108.75485488900163,309272
2021-01-14,106.95098391129416,108.31888632290975,105.89982829701084,106.49077688304114,535583
2021-01-15,108.89057273937382,109.05291118946941,107.80861733714781,108.41926944814723,738103
2021-01-18,107.13448491058155,110.46633587606303,106.39984215277437,108.49014415351368,320994
2021-01-19,108.48537088114293,108.57089593016514,106.93604983743549,106.95805003005196,227602
2021-01-20,106.92980215886418,109.49054390493919,106.21270338937603,107.755875220746,750558
2021-01-21,107.11575721498907,108.17109814522387,106.60479798149221,108.13215639149864,912002
2021-01-22,108.45225737340394,109.28116416288317,105.88132664563908,107.21657949904848,523471
2021-01-25,106.70795936283842,108.94321131795269,105.25616651416502,107.3825752679324,645470
2021-01-26,106.95205732340567,107.46817378282158,106.15083982055326,106.81712108966023,401517
2021-01-27,107.4378431087034,108.82845124296186,106.32477499248414,107.05267292726677,405163
2021-01-28,108.58344521171347,108.78436022768454,108.004501644018,108.17528749618843,293691
2021-01-29,110.51937022042416,112.7696996473164,109.85351386967601,110.83506507525655,378187
2021-02-01,108.32980721032482,109.09565217468038,108.28225781311806,108.85056339620631,538748
2021-02-02,112.37983477818254,114.02834620804629,111.67356738443425,112.44581533848945,332362
2021-02-03,108.85732750431731,110.43709290823799,107.43197317666528,109.25560611243974,297008
2021-02-04,107.39937145105856,109.27221986443949,107.02114588324942,109.06165568144257,381383
2021-02-05,110.00850194932399,110.61595535787131,109.67446301940328,110.0833855268158,241488
2021-02-08,110.12019163222249,110.63107939883801,109.77962388642472,110.60364076738838,758772
2021-02-09,107.7698863058607,110.6579815812093,107.59404111346578,109.6301594452751,968408
2021-02-10,109.67107866200773,110.00192943703124,109.20793728434371,109.34310386307888,648694
2021-02-11,109.71780942271668,109.89130884161237,108.39118294429103,108.59177481770534,364019
2021-02-12,107.48956423542397,108.33002456958202,107.33921606707489,107.68983476164095,612447
2021-02-15,108.99440905567593,109.78014566050781,107.82651000635866,109.12556878783697,595288
2021-02-16,110.74020703254881,111.39795143271644,109.43606262912783,109.76639861472196,498968
2021-02-17,107.50773930826529,108.79041229353723,106.58144106343495,108.68576347585324,579969
2021-02-18,111.31846116812677,112.20769858141234,109.23268942894599,110.2174037370673,309097
2021-02-19,110.9028031527024,112.67030987080062,109.67081668806777,110.7819999411477,494569
2021-02-22,112.67913970495505,113.69562537297602,111.64362258118197,112.19711025946128,782346
2021-02-23,112.2687778930336,114.6628715200992,112.25104361498973,113.31841298266612,901123
2021-02-24,112.89928845577944,113.97229855291523,110.49166246106009,111.97400486751552,300919
2021-02-25,110.79969815610369,111.50436971697853,109.42358918437688,111.0925935109845,934507
2021-02-26,110.77825131096024,112.57859171479448,110.70635580964044,112.40106735243094,110794
2021-03-01,112.8631403890292,114.03526632648463,112.17990243774305,113.49161839040474,299542
2021-03-02,115.23580499662168,115.3166796849091,111.45965592407806,113.51278383707452,771766
2021-03-03,112.72540836114956,113.84849113142776,111.90967936167708,113.76960268202072,438074
2021-03-04,115.83290007512697,117.38147193305898,114.27223074968643,116.02902179367092,871257
2021-03-05,117.13438052470966,117.35223171182173,114.93353992041857,115.06150101620543,141708
2021-03-08,117.4878883068475,118.05402585878456,116.05168693236423,116.06765311102465,993061
2021-03-09,116.27124149105937,116.98143600757551,115.28212095640066,115.77403854156223,274469
2021-03-10,115.26178936522135,115.60129268599172,113.92220672583126,115.4543403020335,747601
2021-03-11,118.98845359289822,119.38427951222855,116.4659353143094,117.4316876155646,907784
2021-03-12,119.08526041045019,120.37915791020497,117.99678066451713,118.95413846225247,988407
2021-03-15,119.48762186244284,120.75173903315293,118.34339969936657,120.47480841712179,455992
2021-03-16,121.65605093224778,123.14939852415671,120.71703454051838,122.91866228623063,860956
2021-03-17,125.10792649854196,125.25691453196814,120.78197430248451,123.0188889188113,508654
2021-03-18,125.26976861795052,126.01014723077535,123.56531199258269,124.34590103738554,931431
2021-03-19,122.43232375529743,125.88425832640355,122.11896445406713,123.8304393522355,642770
2021-03-22,126.29224271694537,126.6848549119305,123.81991682231981,124.49626314260375,263543
2021-03-23,124.75260309460357,125.73721216312043,123.84169207153947,124.31560761586364,933711
2021-03-24,124.21917337433098,125.8479255204023,124.09892259055994,124.5588748133843,471557
2021-03-25,125.94632849701439,126.82111567186779,124.8783648450053,125.73868811382792,599964
2021-03-26,123.97280351236127,125.05472788402727,123.19841686423494,124.2670078020697,154213
2021-03-29,129.0113501522861,129.40832435708188,126.16110740611585,128.29321013844657,899458
2021-03-30,126.59284292445057,128.39187682551548,126.13179930691773,126.4349678378631,338697
2021-03-31,125.13418958097208,125.71052474425134,122.38938568672113,124.21516438562922,447328
2021-04-01,127.11939996648206,128.71233316678806,125.11094842133521,126.45505159320058,105435
2021-04-02,127.39460188214053,129.1649637385306,127.29233717785652,128.02964799514953,239565
2021-04-05,130.78833079406724,130.8684121052025,128.02408007874217,129.2984967073024,303299
2021-04-06,131.05160463478285,132.2370238825674,129.80481968774527,130.58819757311588,945753
2021-04-07,129.97483433611325,132.17537114016105,129.0721910829606,130.62950894503612,382533
2021-04-08,129.20455834110484,130.75968551491178,127.82876348863218,128.94762636997663,131498
